INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2007-007B","30794","PAYLOAD","SKYNET 5A","UK","2007-03-11","FRGUI","","1436.12","2.46","35802","35772","","","0","LARGE","8433","2007","7","B","Y","SKYNET 5A","2007-007B","30794"
"2007-009A","31102","PAYLOAD","ANIK F3","CA","2007-04-09","TTMTR","","1436.15","0.01","35798","35777","","","0","LARGE","8433","2007","9","A","Y","ANIK F3","2007-009A","31102"
"2007-016A","31306","PAYLOAD","ASTRA 1L","SES","2007-05-04","FRGUI","","1436.13","0.06","35803","35772","","","0","LARGE","8433","2007","16","A","Y","ASTRA 1L","2007-016A","31306"
"2007-016B","31307","PAYLOAD","GALAXY 17","US","2007-05-04","FRGUI","","1436.11","0.15","35796","35777","","","0","LARGE","8433","2007","16","B","Y","GALAXY 17","2007-016B","31307"
"2007-018A","31395","PAYLOAD","NIGCOMSAT 1","NIG","2007-05-13","XSC","","1435.38","10.04","35809","35736","","","0","LARGE","8432","2007","18","A","Y","NIGCOMSAT 1","2007-018A","31395"
"2007-031A","31800","PAYLOAD","CHINASAT 6B","PRC","2007-07-05","XSC","","1436.08","0.02","35801","35772","","","0","LARGE","8433","2007","31","A","Y","CHINASAT 6B","2007-031A","31800"
"2007-032A","31862","PAYLOAD","DIRECTV 10","US","2007-07-07","TTMTR","","1436.14","0.01","35788","35787","","","0","LARGE","8433","2007","32","A","Y","DIRECTV 10","2007-032A","31862"
"2007-036A","32018","PAYLOAD","SPACEWAY 3","US","2007-08-14","FRGUI","","1436.10","1.12","35788","35785","","","0","LARGE","8432","2007","36","A","Y","SPACEWAY 3","2007-036A","32018"
"2007-036B","32019","PAYLOAD","BSAT-3A","JPN","2007-08-14","FRGUI","","1436.08","0.05","35791","35781","","","0","LARGE","8433","2007","36","B","Y","BSAT-3A","2007-036B","32019"
"2007-044A","32252","PAYLOAD","OPTUS D2","AUS","2007-10-05","FRGUI","","1436.10","0.02","35803","35771","","","0","LARGE","8433","2007","44","A","Y","OPTUS D2","2007-044A","32252"
"2007-044B","32253","PAYLOAD","INTELSAT 11 (PAS 11)","ITSO","2007-10-05","FRGUI","","1436.10","0.68","35801","35772","","","0","LARGE","8432","2007","44","B","Y","INTELSAT 11 (PAS 11)","2007-044B","32253"
"2007-046A","32258","PAYLOAD","WGS F1 (USA 195)","US","2007-10-11","AFETR","","1436.10","0.02","35789","35784","","","0","LARGE","8433","2007","46","A","Y","WGS F1 (USA 195)","2007-046A","32258"
"2007-056B","32294","PAYLOAD","SKYNET 5B","UK","2007-11-14","FRGUI","","1436.09","2.42","35803","35770","","","0","LARGE","8433","2007","56","B","Y","SKYNET 5B","2007-056B","32294"
"2007-057A","32299","PAYLOAD","ASTRA 4A (SIRIUS 4)","SES","2007-11-17","TTMTR","","1436.12","0.04","35799","35775","","","0","LARGE","8432","2007","57","A","Y","ASTRA 4A (SIRIUS 4)","2007-057A","32299"
"2007-058A","32373","PAYLOAD","RADUGA 1M-1","CIS","2007-12-09","TTMTR","","1448.67","7.68","36053","36011","","","0","LARGE","8432","2007","58","A","Y","RADUGA 1M-1","2007-058A","32373"
"2007-063B","32388","PAYLOAD","HORIZONS 2","ITSO","2007-12-21","FRGUI","","1436.10","0.02","35799","35775","","","0","LARGE","8433","2007","63","B","Y","HORIZONS 2","2007-063B","32388"
"2008-001A","32404","PAYLOAD","THURAYA 3","UAE","2008-01-15","SEAL","","1436.09","4.38","35799","35774","","","0","LARGE","8432","2008","1","A","Y","THURAYA 3","2008-001A","32404"
"2008-003A","32478","PAYLOAD","EXPRESS AM-33","CIS","2008-01-28","TTMTR","","1435.81","1.95","35781","35781","","","0","LARGE","8433","2008","3","A","Y","EXPRESS AM-33","2008-003A","32478"
"2008-006A","32487","PAYLOAD","THOR 5","NOR","2008-02-11","TTMTR","","1436.11","0.01","35799","35775","","","0","LARGE","8433","2008","6","A","Y","THOR 5","2008-006A","32487"
"2008-007A","32500","PAYLOAD","WINDS (KIZUNA)","JPN","2008-02-23","TNSTA","","1435.90","5.82","35804","35761","","","0","LARGE","8432","2008","7","A","Y","WINDS (KIZUNA)","2008-007A","32500"
"2008-011A","32708","PAYLOAD","AMC-14","US","2008-03-14","TTMTR","","1436.04","22.57","35961","35610","","","0","LARGE","8433","2008","11","A","Y","AMC-14","2008-011A","32708"
"2008-013A","32729","PAYLOAD","DIRECTV 11","US","2008-03-19","SEAL","","1436.12","0.05","35788","35786","","","0","LARGE","8433","2008","13","A","Y","DIRECTV 11","2008-013A","32729"
"2008-016A","32763","PAYLOAD","ICO G-1","US","2008-04-14","AFETR","","1436.09","4.40","35796","35777","","","0","LARGE","8432","2008","16","A","Y","ICO G-1","2008-016A","32763"
"2008-018A","32767","PAYLOAD","VINASAT 1","VTNM","2008-04-18","FRGUI","","1436.08","0.02","35793","35780","","","0","LARGE","8433","2008","18","A","Y","VINASAT 1","2008-018A","32767"
"2008-018B","32768","PAYLOAD","STAR ONE C2","BRAZ","2008-04-18","FRGUI","","1436.10","0.04","35799","35775","","","0","LARGE","8433","2008","18","B","Y","STAR ONE C2","2008-018B","32768"
"2008-022A","32794","PAYLOAD","AMOS 3","ISRA","2008-04-28","TTMTR","","1436.10","0.02","35797","35776","","","0","LARGE","8433","2008","22","A","Y","AMOS 3","2008-022A","32794"
"2008-024A","32951","PAYLOAD","GALAXY 18","US","2008-05-21","SEAL","","1436.11","0.01","35801","35773","","","0","LARGE","8433","2008","24","A","Y","GALAXY 18","2008-024A","32951"
"1978-012D","33000","DEBRIS","IUE DEB","US","1978-01-26","AFETR","","1434.48","39.05","44325","27185","","1","0","LARGE","8246","1978","12","D","Y","IUE DEB","1978-012D","33000"
"2008-028A","33051","PAYLOAD","CHINASAT 9","PRC","2008-06-09","XSC","","1436.11","0.02","35806","35768","","","0","LARGE","8433","2008","28","A","Y","CHINASAT 9","2008-028A","33051"
"2008-030A","33055","PAYLOAD","SKYNET 5C","UK","2008-06-12","FRGUI","","1436.11","0.93","35811","35763","","","0","LARGE","8433","2008","30","A","Y","SKYNET 5C","2008-030A","33055"
"2008-030B","33056","PAYLOAD","TURKSAT 3A","TURK","2008-06-12","FRGUI","","1436.14","0.07","35809","35766","","","0","LARGE","8433","2008","30","B","Y","TURKSAT 3A","2008-030B","33056"
"2008-033A","33108","PAYLOAD","COSMOS 2440","CIS","2008-06-27","TTMTR","","1436.00","8.46","35803","35767","","","0","LARGE","8432","2008","33","A","Y","COSMOS 2440","2008-033A","33108"
"2008-033D","33111","ROCKET BODY","SL-12 R/B(2)","CIS","2008-06-27","TTMTR","","1436.56","8.43","35925","35667","","","0","LARGE","8430","2008","33","D","Y","SL-12 R/B(2)","2008-033D","33111"
"2008-034A","33153","PAYLOAD","INTELSAT 25(PROTOSTAR 1)","ITSO","2008-07-07","FRGUI","","1436.10","0.02","35801","35772","","","0","LARGE","8433","2008","34","A","Y","INTELSAT 25(PROTOSTAR 1)","2008-034A","33153"
"2008-034B","33154","PAYLOAD","BADR 6","AB","2008-07-07","FRGUI","","1436.13","0.08","35815","35759","","","0","LARGE","8433","2008","34","B","Y","BADR 6","2008-034B","33154"
"2008-035A","33207","PAYLOAD","ECHOSTAR 11","US","2008-07-16","SEAL","","1436.10","0.02","35799","35775","","","0","LARGE","8433","2008","35","A","Y","ECHOSTAR 11","2008-035A","33207"
"2008-038A","33274","PAYLOAD","SUPERBIRD 7","JPN","2008-08-14","FRGUI","","1436.12","0.02","35796","35778","","","0","LARGE","8433","2008","38","A","Y","SUPERBIRD 7","2008-038A","33274"
"2008-038B","33275","PAYLOAD","AMC-21","SES","2008-08-14","FRGUI","","1436.11","0.08","35801","35772","","","0","LARGE","8432","2008","38","B","Y","AMC-21","2008-038B","33275"
"2008-039A","33278","PAYLOAD","INMARSAT 4-F3","IM","2008-08-18","TTMTR","","1436.09","3.46","35798","35775","","","0","LARGE","8433","2008","39","A","Y","INMARSAT 4-F3","2008-039A","33278"
"2008-044A","33373","PAYLOAD","NIMIQ 4","CA","2008-09-19","TTMTR","","1436.08","0.02","35797","35776","","","0","LARGE","8433","2008","44","A","Y","NIMIQ 4","2008-044A","33373"
"2008-045A","33376","PAYLOAD","GALAXY 19","US","2008-09-24","SEAL","","1436.10","0.04","35801","35773","","","0","LARGE","8433","2008","45","A","Y","GALAXY 19","2008-045A","33376"
"2008-057A","33436","PAYLOAD","ASTRA 1M","SES","2008-11-05","TTMTR","","1436.09","0.05","35806","35767","","","0","LARGE","8433","2008","57","A","Y","ASTRA 1M","2008-057A","33436"
"2008-063A","33453","PAYLOAD","CIEL-2","CA","2008-12-10","TTMTR","","1436.07","0.01","35799","35773","","","0","LARGE","8433","2008","63","A","Y","CIEL-2","2008-063A","33453"
"2006-053D","33458","DEBRIS","FENGYUN 2D DEB","PRC","2006-12-08","XSC","","1436.16","9.65","36013","35562","","","0","MEDIUM","8426","2006","53","D","Y","FENGYUN 2D DEB","2006-053D","33458"
"2008-065A","33459","PAYLOAD","EUTE HOT BIRD 13C (HB 9)","EUTE","2008-12-20","FRGUI","","1436.12","0.10","35813","35762","","","0","LARGE","8433","2008","65","A","Y","EUTE HOT BIRD 13C (HB 9)","2008-065A","33459"
"2008-065B","33460","PAYLOAD","EUTE 28B (EUTE W2M)","EUTE","2008-12-20","FRGUI","","1436.09","2.35","35790","35783","","","0","LARGE","8433","2008","65","B","Y","EUTE 28B (EUTE W2M)","2008-065B","33460"
"2008-066A","33463","PAYLOAD","FENGYUN 2E","PRC","2008-12-23","XSC","","1436.16","6.69","35794","35781","","","0","LARGE","8432","2008","66","A","Y","FENGYUN 2E","2008-066A","33463"
"2009-001A","33490","PAYLOAD","USA 202","US","2009-01-18","AFETR","","1436.09","7.03","35846","35727","","","0","","8381","2009","1","A","Y","USA 202","2009-001A","33490"
"1977-092L","33519","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1434.94","11.34","36212","35316","","3","0","LARGE","7541","1977","92","L","Y","EKRAN 2 DEB","1977-092L","33519"
"2009-007A","33595","PAYLOAD","EXPRESS AM-44","CIS","2009-02-11","TTMTR","","1436.10","0.60","35807","35766","","","0","LARGE","8433","2009","7","A","Y","EXPRESS AM-44","2009-007A","33595"
"2009-008A","33749","PAYLOAD","NSS 9","SES","2009-02-12","FRGUI","","1436.12","0.02","35797","35777","","","0","LARGE","8432","2009","8","A","Y","NSS 9","2009-008A","33749"
"2009-008B","33750","PAYLOAD","EUTE 33E","EUTE","2009-02-12","FRGUI","","1436.07","0.06","35803","35769","","","0","LARGE","8432","2009","8","B","Y","EUTE 33E","2009-008B","33750"
"2009-009A","34111","PAYLOAD","TELSTAR 11N","CA","2009-02-26","TTMTR","","1436.09","0.02","35798","35775","","","0","LARGE","8433","2009","9","A","Y","TELSTAR 11N","2009-009A","34111"
"2009-010A","34264","PAYLOAD","RADUGA 1-8","CIS","2009-02-28","TTMTR","","1442.64","9.92","35975","35854","","","0","LARGE","8432","2009","10","A","Y","RADUGA 1-8","2009-010A","34264"
"2009-010B","34265","ROCKET BODY","SL-12 R/B(2)","CIS","2009-02-28","TTMTR","","1439.71","9.92","35872","35843","","","0","LARGE","8432","2009","10","B","Y","SL-12 R/B(2)","2009-010B","34265"
"2009-016A","34710","PAYLOAD","EUTE 10A (EUTE W2A)","EUTE","2009-04-03","TTMTR","","1436.09","0.14","35813","35760","","","0","LARGE","8432","2009","16","A","Y","EUTE 10A (EUTE W2A)","2009-016A","34710"
"2009-017A","34713","PAYLOAD","WGS F2 (USA 204)","US","2009-04-04","AFETR","","1436.14","0.01","35789","35786","","","0","LARGE","8433","2009","17","A","Y","WGS F2 (USA 204)","2009-017A","34713"
"2009-027A","34941","PAYLOAD","SES 7 (PROTOSTAR 2)","SES","2009-05-16","TTMTR","","1436.12","0.08","35790","35783","","","0","LARGE","8433","2009","27","A","Y","SES 7 (PROTOSTAR 2)","2009-027A","34941"
"2009-032A","35362","PAYLOAD","MEASAT 3A","MALA","2009-06-21","TTMTR","","1436.07","0.04","35791","35781","","","0","LARGE","8433","2009","32","A","Y","MEASAT 3A","2009-032A","35362"
"2009-033A","35491","PAYLOAD","GOES 14","US","2009-06-27","AFETR","","1436.14","0.30","35814","35761","","","0","LARGE","8433","2009","33","A","Y","GOES 14","2009-033A","35491"
"2009-034A","35493","PAYLOAD","SIRIUS FM-5","US","2009-06-30","TTMTR","","1436.15","0.02","35791","35784","","","0","LARGE","8433","2009","34","A","Y","SIRIUS FM-5","2009-034A","35493"
"2009-035A","35496","PAYLOAD","TERRESTAR 1","US","2009-07-01","FRGUI","","1436.09","3.74","35798","35775","","","0","LARGE","8433","2009","35","A","Y","TERRESTAR 1","2009-035A","35496"
"2009-042A","35696","PAYLOAD","ASIASAT 5","AC","2009-08-11","TTMTR","","1436.11","0.02","35793","35781","","","0","LARGE","8433","2009","42","A","Y","ASIASAT 5","2009-042A","35696"
"2009-044A","35755","PAYLOAD","JCSAT 12","JPN","2009-08-21","FRGUI","","1436.11","0.05","35796","35778","","","0","LARGE","8433","2009","44","A","Y","JCSAT 12","2009-044A","35755"
"2009-044B","35756","PAYLOAD","OPTUS D3","AUS","2009-08-21","FRGUI","","1436.09","0.03","35803","35769","","","0","LARGE","8432","2009","44","B","Y","OPTUS D3","2009-044B","35756"
"2009-050A","35873","PAYLOAD","NIMIQ 5","CA","2009-09-17","TTMTR","","1436.09","0.05","35797","35776","","","0","LARGE","8433","2009","50","A","Y","NIMIQ 5","2009-050A","35873"
"2009-054A","35942","PAYLOAD","AMAZONAS 2","BRAZ","2009-09-30","FRGUI","","1436.11","0.07","35809","35764","","","0","LARGE","8433","2009","54","A","Y","AMAZONAS 2","2009-054A","35942"
"2009-054B","35943","PAYLOAD","COMSATBW-1","GER","2009-09-30","FRGUI","","1436.08","0.09","35799","35773","","","0","LARGE","8432","2009","54","B","Y","COMSATBW-1","2009-054B","35943"
"2009-058A","36032","PAYLOAD","NSS 12","SES","2009-10-29","FRGUI","","1436.10","0.01","35799","35774","","","0","LARGE","8433","2009","58","A","Y","NSS 12","2009-058A","36032"
"2009-058B","36033","PAYLOAD","THOR 6","NOR","2009-10-29","FRGUI","","1436.12","0.01","35796","35778","","","0","LARGE","8433","2009","58","B","Y","THOR 6","2009-058B","36033"
"2009-064A","36097","PAYLOAD","INTELSAT 14","ITSO","2009-11-23","AFETR","","1436.11","0.02","35798","35776","","","0","LARGE","8433","2009","64","A","Y","INTELSAT 14","2009-064A","36097"
"2009-065A","36101","PAYLOAD","EUTE 36B (EUTE W7)","EUTE","2009-11-24","TTMTR","","1436.09","0.07","35808","35765","","","0","LARGE","8432","2009","65","A","Y","EUTE 36B (EUTE W7)","2009-065A","36101"
"2009-067A","36106","PAYLOAD","INTELSAT 15","ITSO","2009-11-30","TTMTR","","1436.10","0.01","35797","35776","","","0","LARGE","8433","2009","67","A","Y","INTELSAT 15","2009-067A","36106"
"2009-068A","36108","PAYLOAD","WGS F3 (USA 211)","US","2009-12-06","AFETR","","1436.18","0.33","35791","35785","","","0","LARGE","8433","2009","68","A","Y","WGS F3 (USA 211)","2009-068A","36108"
"2009-075A","36131","PAYLOAD","DIRECTV 12","US","2009-12-29","TTMTR","","1436.11","0.04","35789","35785","","","0","LARGE","8433","2009","75","A","Y","DIRECTV 12","2009-075A","36131"
"2010-001A","36287","PAYLOAD","BEIDOU 3","PRC","2010-01-16","XSC","","1436.07","1.84","35810","35762","","","0","LARGE","8433","2010","1","A","Y","BEIDOU 3","2010-001A","36287"
"2010-002A","36358","PAYLOAD","RADUGA 1M-2","CIS","2010-01-28","TTMTR","","1436.11","0.74","35802","35771","","","0","LARGE","8433","2010","2","A","Y","RADUGA 1M-2","2010-002A","36358"
"2010-005A","36395","PAYLOAD","SDO","US","2010-02-11","AFETR","","1436.11","32.35","35793","35780","","","0","LARGE","8433","2010","5","A","Y","SDO","2010-005A","36395"
"2010-006A","36397","PAYLOAD","INTELSAT 16","ITSO","2010-02-12","TTMTR","","1436.11","0.01","35795","35778","","","0","LARGE","8433","2010","6","A","Y","INTELSAT 16","2010-006A","36397"
"2010-008A","36411","PAYLOAD","GOES 15","US","2010-03-04","AFETR","","1437.79","0.33","35824","35815","","","0","LARGE","8433","2010","8","A","Y","GOES 15","2010-008A","36411"
"2010-010A","36499","PAYLOAD","ECHOSTAR 14","US","2010-03-20","TTMTR","","1436.10","0.02","35795","35778","","","0","LARGE","8433","2010","10","A","Y","ECHOSTAR 14","2010-010A","36499"
"2010-016A","36516","PAYLOAD","SES 1","SES","2010-04-24","TTMTR","","1436.11","0.02","35799","35775","","","0","LARGE","8432","2010","16","A","Y","SES 1","2010-016A","36516"
"2010-021A","36581","PAYLOAD","ASTRA 3B","SES","2010-05-21","FRGUI","","1436.08","0.06","35802","35770","","","0","LARGE","8433","2010","21","A","Y","ASTRA 3B","2010-021A","36581"
"2010-021B","36582","PAYLOAD","COMSATBW-2","GER","2010-05-21","FRGUI","","1436.15","0.03","35799","35777","","","0","LARGE","8433","2010","21","B","Y","COMSATBW-2","2010-021B","36582"
"2010-024A","36590","PAYLOAD","BEIDOU 4","PRC","2010-06-02","XSC","","1436.12","1.99","35831","35743","","","0","LARGE","8433","2010","24","A","Y","BEIDOU 4","2010-024A","36590"
"2010-025A","36592","PAYLOAD","BADR-5 (ARABSAT 5B)","AB","2010-06-03","TTMTR","","1435.86","0.04","35798","35766","","","0","LARGE","8433","2010","25","A","Y","BADR-5 (ARABSAT 5B)","2010-025A","36592"
"2010-032A","36744","PAYLOAD","COMS 1","SKOR","2010-06-26","FRGUI","","1436.09","1.96","35791","35782","","","0","LARGE","8433","2010","32","A","Y","COMS 1","2010-032A","36744"
"2010-032B","36745","PAYLOAD","ARABSAT 5A","AB","2010-06-26","FRGUI","","1436.09","0.07","35808","35765","","","0","LARGE","8433","2010","32","B","Y","ARABSAT 5A","2010-032B","36745"
"2010-034A","36792","PAYLOAD","ECHOSTAR 15","US","2010-07-10","TTMTR","","1436.08","0.02","35795","35778","","","0","LARGE","8433","2010","34","A","Y","ECHOSTAR 15","2010-034A","36792"
"2010-036A","36828","PAYLOAD","BEIDOU 5","PRC","2010-07-31","XSC","","1435.75","54.23","35940","35620","","","0","LARGE","8433","2010","36","A","Y","BEIDOU 5","2010-036A","36828"
"2010-037A","36830","PAYLOAD","NILESAT 201","EGYP","2010-08-04","FRGUI","","1436.12","0.03","35805","35769","","","0","LARGE","8433","2010","37","A","Y","NILESAT 201","2010-037A","36830"
"2010-037B","36831","PAYLOAD","RASCOM QAF 1R","RASC","2010-08-04","FRGUI","","1436.09","0.04","35810","35763","","","0","LARGE","8433","2010","37","B","Y","RASCOM QAF 1R","2010-037B","36831"
"2010-039A","36868","PAYLOAD","AEHF 1 (USA 214)","US","2010-08-14","AFETR","","1436.13","5.42","35815","35760","","","0","LARGE","8433","2010","39","A","Y","AEHF 1 (USA 214)","2010-039A","36868"
"2010-042A","37150","PAYLOAD","CHINASAT 6A","PRC","2010-09-04","XSC","","1444.24","1.35","35964","35928","","","0","LARGE","8433","2010","42","A","Y","CHINASAT 6A","2010-042A","37150"
"2010-045A","37158","PAYLOAD","QZS-1 (MICHIBIKI)","JPN","2010-09-11","TNSTA","","1435.98","42.71","39002","32567","","","0","LARGE","8432","2010","45","A","Y","QZS-1 (MICHIBIKI)","2010-045A","37158"
"2010-053A","37185","PAYLOAD","XM-5","US","2010-10-14","TTMTR","","1436.11","0.02","35790","35783","","","0","LARGE","8433","2010","53","A","Y","XM-5","2010-053A","37185"
"2010-056B","37207","PAYLOAD","BSAT-3B","JPN","2010-10-28","FRGUI","","1436.09","0.04","35798","35775","","","0","LARGE","8432","2010","56","B","Y","BSAT-3B","2010-056B","37207"
"2010-057A","37210","PAYLOAD","BEIDOU 6","PRC","2010-10-31","XSC","","1436.09","0.99","35794","35779","","","0","LARGE","8433","2010","57","A","Y","BEIDOU 6","2010-057A","37210"
"2010-061A","37218","PAYLOAD","SKYTERRA 1","US","2010-11-14","TTMTR","","1436.09","2.94","35800","35773","","","0","LARGE","8432","2010","61","A","Y","SKYTERRA 1","2010-061A","37218"
"2010-063A","37232","PAYLOAD","USA 223","US","2010-11-21","AFETR","","1436.14","6.43","35972","35603","","","0","","8425","2010","63","A","Y","USA 223","2010-063A","37232"
"2010-065A","37237","PAYLOAD","HYLAS 1","UK","2010-11-26","FRGUI","","1436.09","2.81","35796","35777","","","0","LARGE","8433","2010","65","A","Y","HYLAS 1","2010-065A","37237"
"2010-065B","37238","PAYLOAD","INTELSAT 17","ITSO","2010-11-26","FRGUI","","1436.11","0.01","35797","35777","","","0","LARGE","8431","2010","65","B","Y","INTELSAT 17","2010-065B","37238"
"2010-068A","37256","PAYLOAD","BEIDOU 7","PRC","2010-12-17","XSC","","1436.32","49.58","35904","35677","","","0","LARGE","8432","2010","68","A","Y","BEIDOU 7","2010-068A","37256"
"2010-069A","37258","PAYLOAD","EUTE KA SAT 9A (KA SAT)","EUTE","2010-12-26","TTMTR","","1436.11","0.07","35812","35762","","","0","LARGE","8431","2010","69","A","Y","EUTE KA SAT 9A (KA SAT)","2010-069A","37258"
"2010-070A","37264","PAYLOAD","HISPASAT 30W-5","SPN","2010-12-29","FRGUI","","1436.08","0.04","35807","35765","","","0","LARGE","8433","2010","70","A","Y","HISPASAT 30W-5","2010-070A","37264"
"2010-070B","37265","PAYLOAD","KOREASAT 6","SKOR","2010-12-29","FRGUI","","1436.08","0.02","35795","35778","","","0","LARGE","8433","2010","70","B","Y","KOREASAT 6","2010-070B","37265"
"2011-001A","37344","PAYLOAD","ELEKTRO-L","CIS","2011-01-20","TTMTR","","1436.58","7.14","35831","35761","","","0","LARGE","8432","2011","1","A","Y","ELEKTRO-L","2011-001A","37344"
"2011-013A","37384","PAYLOAD","BEIDOU 8","PRC","2011-04-09","XSC","","1436.23","60.80","35885","35693","","","0","LARGE","8432","2011","13","A","Y","BEIDOU 8","2011-013A","37384"
"2011-016A","37392","PAYLOAD","INTELSAT NEW DAWN","ITSO","2011-04-22","FRGUI","","1436.08","0.02","35790","35782","","","0","LARGE","8433","2011","16","A","Y","INTELSAT NEW DAWN","2011-016A","37392"
"2011-016B","37393","PAYLOAD","YAHSAT 1A","UAE","2011-04-22","FRGUI","","1436.14","0.02","35800","35775","","","0","LARGE","8433","2011","16","B","Y","YAHSAT 1A","2011-016B","37393"
"2011-019A","37481","PAYLOAD","SBIRS GEO 1 (USA 230)","US","2011-05-07","AFETR","","1436.09","2.33","35794","35780","","","0","LARGE","8433","2011","19","A","Y","SBIRS GEO 1 (USA 230)","2011-019A","37481"
"2011-021A","37602","PAYLOAD","TELSTAR 14R","CA","2011-05-20","TTMTR","","1436.09","0.02","35796","35777","","","0","LARGE","8431","2011","21","A","Y","TELSTAR 14R","2011-021A","37602"
"2011-022A","37605","PAYLOAD","GSAT 8","IND","2011-05-20","FRGUI","","1436.07","0.01","35798","35774","","","0","LARGE","8433","2011","22","A","Y","GSAT 8","2011-022A","37605"
"2011-022B","37606","PAYLOAD","ST 2","STCT","2011-05-20","FRGUI","","1436.07","0.02","35794","35778","","","0","LARGE","8433","2011","22","B","Y","ST 2","2011-022B","37606"
"2011-026A","37677","PAYLOAD","CHINASAT 10","PRC","2011-06-20","XSC","","1436.16","0.04","35798","35777","","","0","LARGE","8433","2011","26","A","Y","CHINASAT 10","2011-026A","37677"
"2011-032A","37737","PAYLOAD","TIANLIAN 1-02","PRC","2011-07-11","XSC","","1436.08","2.47","36153","35419","","","0","LARGE","8432","2011","32","A","Y","TIANLIAN 1-02","2011-032A","37737"
"2011-035A","37748","PAYLOAD","SES 3","US","2011-07-15","TTMTR","","1436.10","0.02","35800","35773","","","0","LARGE","8433","2011","35","A","Y","SES 3","2011-035A","37748"
"2011-035B","37749","PAYLOAD","KAZSAT 2","KAZ","2011-07-15","TTMTR","","1436.07","0.04","35789","35783","","","0","LARGE","8433","2011","35","B","Y","KAZSAT 2","2011-035B","37749"
"2011-038A","37763","PAYLOAD","BEIDOU 9","PRC","2011-07-26","XSC","","1435.80","54.50","36249","35312","","","0","LARGE","8432","2011","38","A","Y","BEIDOU 9","2011-038A","37763"
"2011-041A","37775","PAYLOAD","ASTRA 1N","SES","2011-08-06","FRGUI","","1436.11","0.07","35810","35763","","","0","LARGE","8433","2011","41","A","Y","ASTRA 1N","2011-041A","37775"
"2011-041B","37776","PAYLOAD","BSAT-3C","JPN","2011-08-06","FRGUI","","1436.14","0.05","35788","35787","","","0","LARGE","8433","2011","41","B","Y","BSAT-3C","2011-041B","37776"
"2011-042A","37779","PAYLOAD","PAKSAT 1R","PAKI","2011-08-11","XSC","","1436.07","0.06","35794","35778","","","0","LARGE","8432","2011","42","A","Y","PAKSAT 1R","2011-042A","37779"
"2011-047A","37804","PAYLOAD","CHINASAT 1A","PRC","2011-09-17","XSC","","1438.87","0.84","35857","35825","","","0","LARGE","8433","2011","47","A","Y","CHINASAT 1A","2011-047A","37804"
"2011-048A","37806","PAYLOAD","COSMOS 2473","CIS","2011-09-20","TTMTR","","1435.50","2.73","35791","35759","","","0","LARGE","8432","2011","48","A","Y","COSMOS 2473","2011-048A","37806"
"2011-049A","37809","PAYLOAD","SES 2","SES","2011-09-21","FRGUI","","1436.12","0.02","35799","35775","","","0","LARGE","8432","2011","49","A","Y","SES 2","2011-049A","37809"
"2011-049B","37810","PAYLOAD","ARABSAT 5C","AB","2011-09-21","FRGUI","","1436.12","0.05","35806","35768","","","0","LARGE","8433","2011","49","B","Y","ARABSAT 5C","2011-049B","37810"
"2011-051A","37816","PAYLOAD","EUTE 7 WEST A (AB 7)","EUTE","2011-09-24","SEAL","","1436.08","0.06","35805","35768","","","0","LARGE","8432","2011","51","A","Y","EUTE 7 WEST A (AB 7)","2011-051A","37816"
"2011-054A","37826","PAYLOAD","QUETZSAT 1","MEX","2011-09-29","TTMTR","","1436.09","0.02","35797","35776","","","0","LARGE","8433","2011","54","A","Y","QUETZSAT 1","2011-054A","37826"
"2011-056A","37834","PAYLOAD","INTELSAT 18","ITSO","2011-10-05","TTMTR","","1436.11","0.01","35795","35779","","","0","LARGE","8432","2011","56","A","Y","INTELSAT 18","2011-056A","37834"
"2011-057A","37836","PAYLOAD","EUTE 16A (EUTE W3C)","EUTE","2011-10-07","XSC","","1436.12","0.07","35809","35765","","","0","LARGE","8432","2011","57","A","Y","EUTE 16A (EUTE W3C)","2011-057A","37836"
"2011-059A","37843","PAYLOAD","VIASAT 1","US","2011-10-19","TTMTR","","1436.12","0.02","35798","35777","","","0","LARGE","8433","2011","59","A","Y","VIASAT 1","2011-059A","37843"
"2011-069A","37933","PAYLOAD","ASIASAT 7","AC","2011-11-25","TTMTR","","1436.09","0.02","35787","35786","","","0","LARGE","8433","2011","69","A","Y","ASIASAT 7","2011-069A","37933"
"2011-073A","37948","PAYLOAD","BEIDOU 10","PRC","2011-12-01","XSC","","1436.35","49.71","36166","35417","","","0","LARGE","8432","2011","73","A","Y","BEIDOU 10","2011-073A","37948"
"2011-074A","37950","PAYLOAD","AMOS 5","ISRA","2011-12-11","TTMTR","","1437.35","6.14","35842","35781","","","0","LARGE","8432","2011","74","A","Y","AMOS 5","2011-074A","37950"
"2011-074B","37951","PAYLOAD","LUCH 5A","CIS","2011-12-11","TTMTR","","1436.08","5.91","35808","35764","","","0","LARGE","8432","2011","74","B","Y","LUCH 5A","2011-074B","37951"
